time,lat,lon,depth_km,mag,FI_S,label
2016-03-27 04:04:44.400000+00:00,55.988595,160.222201,5.17,0.59,-0.44,1
2016-03-27 04:40:29.400000+00:00,55.584127,160.330973,14.25,2.07,-0.274,1
2016-03-27 05:24:03.550000+00:00,56.065043,160.624984,-0.78,0.74,-0.687,1
2016-03-27 06:33:38.560000+00:00,56.125008,160.459277,0.98,0.86,-0.592,1
2016-03-27 06:54:16.660000+00:00,56.060457,160.610091,-2.36,0.74,-100.0,1
2016-03-27 07:46:05.150000+00:00,55.810738,160.385824,1.33,0.66,-1.116,1
2016-03-27 07:52:53.690000+00:00,55.825203,160.379443,0.55,0.54,-100.0,1
2016-03-27 08:08:49.570000+00:00,55.82771,160.377116,2.58,0.24,-0.626,1
2016-03-27 08:10:25.870000+00:00,55.82887,160.383952,2.72,0.59,-0.641,1
2016-03-27 08:11:53.710000+00:00,55.831116,160.377474,4.11,0.43,-0.401,1
2016-03-27 08:31:29.990000+00:00,55.826156,160.370654,9.07,0.36,-100.0,1
2016-03-27 08:43:22.390000+00:00,55.838342,160.379329,10.72,0.65,-0.532,1
2016-03-27 08:44:35.550000+00:00,55.840824,160.393945,11.85,0.41,-100.0,1
2016-03-27 08:54:39.330000+00:00,55.825309,160.125065,10.94,0.52,-100.0,1
2016-03-27 10:15:24.410000+00:00,55.665043,160.401009,12.34,1.04,-0.362,1
2016-03-27 10:20:04.300000+00:00,56.068599,160.620557,-1.11,0.96,-100.0,1
2016-03-27 10:56:53.480000+00:00,55.806372,160.505729,13.66,0.34,-100.0,1
2016-03-27 12:52:11.550000+00:00,56.071033,160.62526,3.89,1.07,-100.0,1
2016-03-27 13:19:00.250000+00:00,55.72113,160.43488,11.33,0.52,-100.0,1
2016-03-27 14:41:09.740000+00:00,56.063896,160.603076,-1.68,1.17,-100.0,1
2016-03-27 15:00:04.190000+00:00,56.063656,160.514958,7.59,0.75,-100.0,1
2016-03-27 15:01:54.940000+00:00,55.808708,160.580273,18.92,0.28,-100.0,1
2016-03-27 15:29:01.050000+00:00,55.552153,160.288363,16.05,0.51,-100.0,1
2016-03-27 16:01:04.810000+00:00,55.987919,160.856673,26.01,0.95,-0.742,1
2016-03-27 16:31:47.340000+00:00,56.064498,160.625798,-1.23,0.74,-100.0,1
2016-03-27 16:57:04.260000+00:00,56.064648,160.627816,-0.97,0.94,-100.0,1
2016-03-27 17:03:17.360000+00:00,56.065104,160.626497,-1.01,1.12,-100.0,1
2016-03-27 17:06:24.880000+00:00,56.07146,160.629118,-0.61,1.06,-100.0,1
2016-03-27 18:27:09.680000+00:00,56.159403,160.891504,23.32,1.11,-0.293,1
2016-03-27 19:01:07.900000+00:00,56.122937,160.452588,0.5,0.59,-100.0,1
2016-03-27 22:03:16.800000+00:00,56.056836,160.602799,0.11,0.96,-100.0,1
2016-03-27 22:21:10.840000+00:00,56.061914,160.621387,-1.35,1.25,-100.0,1
2016-03-28 00:39:26.660000+00:00,56.064889,160.627458,-1.14,1.02,-100.0,1
2016-03-28 01:44:13.590000+00:00,56.006335,160.889095,54.89,1.32,-0.104,1
2016-03-28 02:48:04.720000+00:00,56.108769,160.52627,9.62,1.07,-100.0,1
2016-03-28 03:18:37.610000+00:00,55.553174,160.189795,27.05,1.27,-0.347,1
2016-03-28 05:54:20.020000+00:00,56.065226,160.6396,-0.78,0.84,-100.0,1
2016-03-28 07:35:52.690000+00:00,56.065837,160.629264,-0.45,0.85,-100.0,1
2016-03-28 08:07:01.280000+00:00,56.104232,160.703271,20.95,1.31,-100.0,1
2016-03-28 08:26:09.360000+00:00,56.070699,160.632812,3.47,0.92,-0.864,1
2016-03-28 08:38:41.660000+00:00,56.068648,160.632731,5.17,0.96,-0.976,1
2016-03-28 08:58:59.060000+00:00,56.065466,160.621012,-0.8,1.18,-100.0,1
2016-03-28 09:41:12.180000+00:00,56.077751,160.571273,2.92,1.0,-100.0,1
2016-03-28 09:58:04.960000+00:00,56.063558,160.629655,-1.25,1.01,-100.0,1
2016-03-28 12:08:44.190000+00:00,55.828902,160.232227,14.37,0.79,-100.0,1
2016-03-28 12:42:17.950000+00:00,56.073116,160.622282,-0.71,1.3,-100.0,1
2016-03-28 13:13:35.850000+00:00,56.065804,160.635433,0.26,1.08,-100.0,1
2016-03-28 15:19:51.460000+00:00,56.068347,160.627165,14.48,1.03,-0.742,1
2016-03-28 15:34:26.590000+00:00,56.154679,160.881543,25.92,1.2,-100.0,1
2016-03-28 16:11:52.370000+00:00,56.123779,160.642546,17.92,1.35,-100.0,1
2016-03-28 17:09:58.880000+00:00,56.067,160.611523,3.95,1.32,-100.0,1
2016-03-28 17:50:19.600000+00:00,56.066557,160.631771,4.67,1.02,-0.46,1
2016-03-28 18:39:32.560000+00:00,56.222237,160.830176,23.02,1.33,-100.0,1
2016-03-28 18:44:49.760000+00:00,56.057007,160.618424,34.06,1.12,-100.0,1
2016-03-28 18:49:07.600000+00:00,56.222489,160.832992,22.93,1.22,-0.212,1
2016-03-28 19:03:32.600000+00:00,56.060946,160.617855,-1.27,1.24,-100.0,1
2016-03-28 19:37:38.720000+00:00,55.618762,160.42723,3.2,0.42,-0.354,1
2016-03-28 21:42:08.780000+00:00,56.067509,160.625081,4.14,1.21,-1.103,1
2016-03-28 23:31:12.720000+00:00,55.691939,160.423877,13.49,0.17,-100.0,1
2016-03-29 01:40:16.630000+00:00,56.069714,160.618197,5.61,1.42,-100.0,1
2016-03-29 03:37:19.920000+00:00,56.079822,160.655273,0.98,1.37,-100.0,1
2016-03-29 07:47:10.550000+00:00,55.697713,160.438184,10.26,0.71,-100.0,1
2016-03-29 09:28:03.450000+00:00,55.5953,160.232438,24.24,1.59,-100.0,1
2016-03-29 10:09:15.260000+00:00,55.564689,160.651351,22.57,1.38,-0.282,1
2016-03-29 10:28:09.580000+00:00,56.241744,160.937891,18.18,1.56,-0.308,1
2016-03-29 11:15:25.720000+00:00,55.630851,160.295329,47.19,1.19,-100.0,1
2016-03-29 15:18:25.030000+00:00,56.063232,160.622428,-1.31,1.49,-100.0,1
2016-03-29 15:54:41.890000+00:00,55.824866,160.546012,8.37,0.42,-100.0,1
2016-03-29 19:26:42.200000+00:00,55.705188,160.470475,10.82,0.24,-100.0,1
2016-03-29 21:33:06.460000+00:00,56.069149,160.632878,-0.38,1.39,-100.0,1
2016-03-30 00:01:20.680000+00:00,55.689201,160.413493,10.26,0.45,-100.0,1
2016-03-30 03:39:03.470000+00:00,56.009855,160.8604,15.83,1.27,-100.0,1
2016-03-30 06:58:38.270000+00:00,55.835645,160.378792,0.26,0.62,-100.0,1
2016-03-30 07:47:45.610000+00:00,56.215812,160.840723,20.57,1.14,-100.0,1
2016-03-30 09:08:59.720000+00:00,55.545374,160.326416,13.88,0.25,-100.0,1
2016-03-30 12:39:34.420000+00:00,55.931409,160.614372,8.54,1.18,-100.0,1
2016-03-30 15:14:43.270000+00:00,55.689917,160.607471,7.8,0.73,-100.0,1
2016-03-30 19:38:15.160000+00:00,56.138839,160.684587,23.61,1.29,-1.08,1
2016-03-30 20:10:08.040000+00:00,56.066451,160.632129,-1.0,1.37,-1.019,1
2016-03-30 20:12:45.300000+00:00,56.056775,160.612419,27.03,1.0,-100.0,1
2016-03-30 20:15:04.020000+00:00,56.060445,160.612826,-0.59,1.58,-100.0,1
2016-03-30 20:21:55.600000+00:00,55.717244,160.435547,14.15,0.3,-100.0,1
2016-03-30 20:58:39.140000+00:00,55.689738,160.442969,11.86,0.49,-100.0,1
2016-03-30 21:35:44.800000+00:00,56.050134,160.655941,36.09,1.54,-100.0,1
2016-03-30 21:53:49.360000+00:00,55.67172,160.401839,13.98,0.53,-100.0,1
2016-03-31 03:13:04.930000+00:00,56.081205,160.68929,18.14,1.61,-100.0,1
2016-03-31 03:23:30.280000+00:00,55.695947,160.423617,11.09,1.02,-0.168,1
2016-03-31 22:11:27.380000+00:00,55.68127,160.878955,13.79,0.67,-100.0,1
2016-04-01 17:58:49.820000+00:00,55.732007,160.478385,0.09,0.78,-100.0,2
2016-04-01 21:09:01.080000+00:00,55.538619,160.300586,14.66,1.38,-0.141,2
2016-04-01 23:16:11.520000+00:00,55.717289,160.429183,10.9,1.94,-0.191,2
2016-04-02 08:44:26.640000+00:00,56.14172,160.832194,22.26,1.53,-100.0,2
2016-04-02 09:16:15.400000+00:00,55.700741,160.434375,9.96,0.98,-100.0,2
2016-04-02 21:39:55.940000+00:00,55.719173,160.436751,15.77,0.69,-100.0,2
2016-04-02 23:58:21.640000+00:00,55.543026,160.288656,15.33,2.11,-0.179,2
2016-04-03 00:12:15.790000+00:00,55.790702,160.286637,24.06,0.88,-0.695,2
2016-04-03 09:24:09.560000+00:00,55.542908,160.288835,15.21,1.8,-0.239,2
2016-04-03 10:08:19.950000+00:00,55.54259,160.287435,15.29,1.59,-0.172,2
2016-04-03 12:27:16.740000+00:00,55.513936,160.280436,14.98,0.79,-100.0,2
2016-04-03 12:35:02.830000+00:00,55.706856,160.435352,12.68,0.94,-0.19,2
2016-04-03 16:43:57.500000+00:00,56.074646,160.646533,3.93,1.55,-100.0,2
2016-04-03 22:17:13.820000+00:00,55.714465,160.448324,12.03,0.4,-100.0,2
2016-04-04 02:18:38.290000+00:00,55.596806,160.551562,30.22,1.09,-100.0,2
2016-04-04 13:08:36.390000+00:00,55.926908,160.617627,10.92,0.95,-0.361,2
2016-04-04 14:18:47.300000+00:00,55.792,160.86901,45.87,0.76,-100.0,2
2016-04-04 15:00:37.100000+00:00,56.065637,160.626432,4.47,1.62,-100.0,2
2016-04-04 15:09:18.100000+00:00,56.105652,160.749561,20.24,1.57,-100.0,2
2016-04-04 18:11:46.780000+00:00,55.821167,160.344189,12.97,0.94,-100.0,2
2016-04-04 20:37:50.240000+00:00,55.756287,160.38348,14.8,0.65,-100.0,2
2016-04-05 02:00:57.740000+00:00,55.690759,160.459993,8.2,0.83,-100.0,2
2016-04-05 13:08:55.640000+00:00,55.81484,160.537972,12.82,0.95,-100.0,2
2016-04-05 15:35:42.970000+00:00,55.660999,160.407015,11.68,1.61,-0.376,2
2016-04-06 03:54:37.620000+00:00,55.539091,160.322998,14.04,2.11,-0.113,3
2016-04-06 04:00:51.960000+00:00,55.538236,160.322754,14.13,1.58,-0.156,3
2016-04-06 04:26:14.950000+00:00,55.538904,160.322428,13.81,1.33,-100.0,3
2016-04-06 05:31:48.830000+00:00,56.002885,160.71346,3.15,2.14,-0.399,3
2016-04-06 06:04:35.610000+00:00,55.538448,160.323324,13.95,1.61,-0.159,3
2016-04-06 08:17:19.810000+00:00,55.709737,160.428695,13.34,1.39,-0.254,3
2016-04-06 08:41:37.940000+00:00,55.788306,160.343555,0.7,1.1,-100.0,3
2016-04-06 08:44:39.640000+00:00,55.813928,160.386637,4.61,0.98,-100.0,3
2016-04-06 08:58:09.890000+00:00,55.822408,160.392448,4.34,1.1,-100.0,3
2016-04-06 09:11:14.700000+00:00,55.536283,160.323258,15.24,0.68,-100.0,3
2016-04-06 09:49:33.040000+00:00,55.538509,160.325244,13.27,0.99,-100.0,3
2016-04-06 10:41:34.740000+00:00,55.538391,160.323714,14.02,0.98,-100.0,3
2016-04-06 11:35:51.320000+00:00,55.526811,160.315234,16.24,0.51,-100.0,3
2016-04-06 11:54:38.740000+00:00,55.538863,160.32207,14.15,1.57,-0.2,3
2016-04-06 12:28:51.210000+00:00,55.541187,160.320312,14.49,0.91,-100.0,3
2016-04-06 13:02:26.690000+00:00,55.539124,160.321794,13.12,0.52,-100.0,3
2016-04-06 13:27:15.830000+00:00,55.671342,160.427067,11.28,1.04,-100.0,3
2016-04-06 14:02:31.640000+00:00,55.53809,160.300488,14.57,1.89,-0.123,3
2016-04-06 14:41:51.860000+00:00,55.538269,160.323063,13.93,1.84,-0.21,3
2016-04-06 14:47:44.210000+00:00,55.538066,160.323649,13.87,1.41,-0.219,3
2016-04-06 15:21:47.360000+00:00,55.543392,160.319613,14.98,0.84,-100.0,3
2016-04-06 15:34:14.310000+00:00,55.53774,160.324528,14.32,0.89,-100.0,3
2016-04-06 16:47:32.190000+00:00,55.697965,160.429932,11.23,1.05,-100.0,3
2016-04-06 17:12:18.200000+00:00,55.535807,160.318587,14.65,0.75,-100.0,3
2016-04-06 20:46:10.400000+00:00,55.537504,160.317415,15.1,1.02,-100.0,3
2016-04-07 00:43:03.930000+00:00,55.539575,160.322021,15.39,1.04,-100.0,2
2016-04-07 03:43:51.800000+00:00,55.540409,160.405957,28.51,1.94,-100.0,2
2016-04-07 04:20:00.760000+00:00,55.957829,160.905485,15.54,2.06,-0.239,2
2016-04-07 08:04:25.630000+00:00,55.537598,160.32557,13.42,1.17,-100.0,2
2016-04-07 14:39:52.710000+00:00,55.699715,160.411686,15.17,1.06,-100.0,2
2016-04-07 18:30:36+00:00,55.728654,160.433203,16.0,0.99,-100.0,2
2016-04-08 07:50:50.640000+00:00,55.728687,160.474577,0.02,1.06,-100.0,3
2016-04-08 10:48:04.020000+00:00,55.515967,160.935254,13.71,0.56,-100.0,3
2016-04-08 13:20:00.050000+00:00,55.700175,160.462972,5.67,1.18,-100.0,3
2016-04-08 13:42:08.900000+00:00,55.520882,160.28623,14.13,0.66,-100.0,3
2016-04-08 14:44:06.590000+00:00,55.714185,160.440234,16.81,1.04,-100.0,3
2016-04-08 19:31:26.800000+00:00,55.70282,160.453109,12.24,1.05,-100.0,3
2016-04-08 20:34:07.440000+00:00,55.704293,160.415723,16.07,1.88,-0.17,3
2016-04-08 21:26:58.720000+00:00,55.695549,160.424707,12.87,0.95,-100.0,3
2016-04-09 02:16:51.160000+00:00,55.725952,160.468115,0.71,1.11,-0.326,3
2016-04-09 03:55:06.870000+00:00,55.724329,160.422054,12.17,1.23,-0.252,3
2016-04-09 07:36:54.350000+00:00,56.008358,160.859619,16.18,1.95,-100.0,3
2016-04-09 13:13:29.150000+00:00,55.698299,160.409619,12.43,1.28,-0.182,3
2016-04-09 18:25:20.140000+00:00,56.029456,160.291113,4.64,1.61,-100.0,3
2016-04-09 21:45:36.040000+00:00,55.714567,160.440462,6.67,1.0,-100.0,3
2016-04-09 23:16:10.440000+00:00,56.056462,160.632894,-0.15,1.63,-100.0,3
2016-04-10 13:41:52.090000+00:00,55.551119,160.454134,11.23,0.91,-100.0,3
2016-04-10 18:14:44.900000+00:00,55.680965,160.430111,5.85,0.94,-100.0,3
2016-04-10 20:48:15.020000+00:00,56.152218,160.829801,24.48,1.63,-100.0,3
2016-04-11 02:51:21.530000+00:00,56.094185,160.677165,30.48,2.07,-100.0,2
2016-04-11 04:40:12.590000+00:00,55.840153,160.488005,-0.06,1.7,-0.037,2
2016-04-11 06:25:30.660000+00:00,55.692257,160.42391,13.72,0.88,-100.0,2
2016-04-11 12:13:58.530000+00:00,55.731071,160.472884,0.78,0.96,-100.0,2
2016-04-11 18:01:28.720000+00:00,55.689189,160.389681,15.18,0.82,-100.0,2
2016-04-11 18:04:12.980000+00:00,55.679374,160.113688,20.81,1.65,-0.152,2
2016-04-11 20:12:57.320000+00:00,55.614054,160.49987,30.85,2.17,-1.076,2
2016-04-12 01:53:28.550000+00:00,55.697839,160.442839,13.16,0.91,-100.0,2
2016-04-12 02:56:02.530000+00:00,55.70352,160.456787,12.18,0.99,-100.0,2
2016-04-12 10:25:53.360000+00:00,55.695044,160.429801,12.2,1.13,-0.082,2
2016-04-12 15:49:07.950000+00:00,55.713013,160.437842,10.79,1.0,-100.0,2
2016-04-12 19:19:38.840000+00:00,55.721065,160.489567,7.38,0.81,-100.0,2
2016-04-13 00:21:02.500000+00:00,55.829728,160.388851,5.87,1.58,-1.085,2
2016-04-13 00:22:24.510000+00:00,55.833936,160.386979,7.74,1.56,-0.914,2
2016-04-13 00:35:28.820000+00:00,55.836194,160.381071,9.67,1.26,-100.0,2
2016-04-13 00:38:37.850000+00:00,55.841134,160.397526,13.19,1.12,-0.667,2
2016-04-13 00:41:21.360000+00:00,55.839339,160.390951,14.63,1.21,-100.0,2
2016-04-13 00:48:52.610000+00:00,55.839917,160.393506,15.48,1.48,-1.091,2
2016-04-13 04:43:50.210000+00:00,56.103027,160.852653,23.73,1.66,-100.0,2
2016-04-13 07:45:20.770000+00:00,55.72019,160.458757,10.56,1.25,-0.175,2
2016-04-13 11:08:13.410000+00:00,55.990161,160.803125,17.28,1.78,-0.144,2
2016-04-13 20:58:15.700000+00:00,55.704976,160.453646,11.61,0.71,-100.0,2
2016-04-13 22:52:00.680000+00:00,55.708769,160.420622,14.08,1.01,-100.0,2
2016-04-14 08:14:40.890000+00:00,55.654688,160.793034,3.5,1.9,-0.161,2
2016-04-14 20:26:03.320000+00:00,56.044722,160.62863,19.82,1.26,-100.0,2
2016-04-14 20:28:58.660000+00:00,56.081787,160.612581,20.72,1.39,-100.0,2
2016-04-14 21:06:47+00:00,56.06416,160.612581,-1.55,1.25,-100.0,2
2016-04-14 21:16:36+00:00,56.072949,160.655583,6.11,1.47,-100.0,2
2016-04-14 21:30:20.280000+00:00,56.083606,160.573307,16.57,1.46,-100.0,2
2016-04-14 21:50:25.680000+00:00,56.058643,160.633203,-1.67,0.98,-100.0,2
2016-04-14 22:20:14+00:00,56.063631,160.627295,-1.26,1.11,-0.537,2
2016-04-14 22:27:43.880000+00:00,56.104488,160.542611,9.89,1.39,-100.0,2
2016-04-14 22:31:14.420000+00:00,56.068188,160.627441,15.15,1.38,-0.879,2
2016-04-15 06:48:46.050000+00:00,56.068119,160.628174,3.99,1.23,-1.031,3
2016-04-15 06:51:36.440000+00:00,56.064319,160.633984,14.9,1.44,-100.0,3
2016-04-15 06:52:59.580000+00:00,56.063517,160.63151,17.11,1.29,-100.0,3
2016-04-15 06:58:49.760000+00:00,55.943921,160.948698,9.17,1.46,-100.0,3
2016-04-15 06:59:03.860000+00:00,56.104036,160.726058,42.59,1.55,-1.102,3
2016-04-15 07:04:29.640000+00:00,56.001864,160.911019,30.39,1.51,-100.0,3
2016-04-15 07:14:41.310000+00:00,56.078097,160.688818,-0.03,1.32,-100.0,3
2016-04-15 07:19:01.920000+00:00,56.052592,160.66429,14.6,1.4,-100.0,3
2016-04-15 07:25:03.900000+00:00,56.060254,160.616878,-1.35,1.47,-100.0,3
2016-04-15 07:42:04.090000+00:00,56.069963,160.631673,5.49,0.95,-100.0,3
2016-04-15 08:05:17.970000+00:00,56.066003,160.629248,5.61,0.96,-0.935,3
2016-04-15 08:06:39.140000+00:00,56.062488,160.614404,-1.89,0.72,-100.0,3
2016-04-15 08:08:05.350000+00:00,55.939262,160.911768,28.28,1.4,-100.0,3
2016-04-15 08:24:19.320000+00:00,56.065678,160.628076,4.66,1.29,-1.009,3
2016-04-15 08:29:25.750000+00:00,56.068481,160.62526,4.85,1.25,-100.0,3
2016-04-15 08:37:57.470000+00:00,56.112386,160.532666,9.98,1.25,-1.077,3
2016-04-15 08:40:14.670000+00:00,56.066125,160.625146,4.85,1.21,-100.0,3
2016-04-15 13:40:13.120000+00:00,56.051664,160.614551,31.48,1.57,-100.0,3
2016-04-15 13:50:39.110000+00:00,56.063493,160.606136,-0.12,1.39,-100.0,3
2016-04-15 13:57:32.500000+00:00,56.064168,160.630583,15.05,1.27,-1.09,3
2016-04-15 14:19:36+00:00,56.064604,160.634684,15.45,1.39,-100.0,3
2016-04-15 14:26:21.500000+00:00,56.062817,160.616634,4.8,1.45,-100.0,3
2016-04-15 14:46:27.420000+00:00,56.062203,160.644987,14.21,0.81,-100.0,3
2016-04-15 14:51:07.920000+00:00,56.072888,160.601611,3.71,1.2,-100.0,3
2016-04-15 15:03:34.980000+00:00,56.072587,160.629199,14.45,1.48,-0.896,3
2016-04-15 15:17:24.990000+00:00,56.206242,160.754948,34.97,1.33,-100.0,3
2016-04-15 15:25:59.800000+00:00,56.066903,160.62946,-0.88,1.17,-100.0,3
2016-04-15 15:37:10.820000+00:00,56.066626,160.631266,-0.85,1.06,-0.518,3
2016-04-15 15:38:13.900000+00:00,56.069132,160.633594,0.65,1.32,-0.878,3
2016-04-15 16:09:38.010000+00:00,56.145426,160.843213,23.04,2.21,-100.0,3
2016-04-15 16:10:12.780000+00:00,56.064893,160.630648,4.99,1.64,-100.0,3
2016-04-15 18:10:10.840000+00:00,56.047323,160.593669,30.69,1.92,-100.0,3
2016-04-16 06:23:10.030000+00:00,56.114315,160.541943,11.65,2.22,-0.252,3
2016-04-16 23:36:28.060000+00:00,56.196057,160.838607,20.17,1.77,-100.0,3
2016-04-17 03:58:48.730000+00:00,55.654919,160.795508,3.02,1.49,0.051,2
2016-04-17 06:27:30.270000+00:00,55.70332,160.379655,14.35,1.05,-100.0,2
2016-04-17 18:35:30.260000+00:00,55.846228,160.433382,12.21,1.33,-100.0,2
2016-04-18 03:25:45.250000+00:00,56.331759,160.940251,1.17,1.88,-0.35,2
2016-04-18 04:30:20.710000+00:00,55.71731,160.428467,10.68,0.96,-0.253,2
2016-04-18 04:59:36.500000+00:00,56.10776,160.711475,26.4,1.21,-0.607,2
2016-04-18 07:04:30.580000+00:00,55.788928,160.443555,20.71,0.48,-100.0,2
2016-04-18 07:17:04.880000+00:00,56.11486,160.55861,15.55,0.91,-100.0,2
2016-04-18 07:28:10.400000+00:00,55.82865,160.369124,0.61,0.37,-100.0,2
2016-04-18 12:10:35.640000+00:00,55.719698,160.476839,10.83,1.33,-0.201,2
2016-04-18 13:17:37.500000+00:00,55.589819,160.511914,27.85,2.19,-100.0,2
2016-04-18 18:20:24.140000+00:00,55.719991,160.443962,14.32,0.74,-100.0,2
2016-04-18 20:04:39.120000+00:00,56.132617,160.882406,23.51,1.48,-100.0,2
2016-04-18 22:38:09.620000+00:00,55.694967,160.408171,13.18,0.9,-0.244,2
2016-04-19 04:23:18.580000+00:00,55.699463,160.42474,10.21,0.52,-100.0,2
2016-04-19 15:18:02.260000+00:00,56.118608,160.47002,-0.61,1.17,-100.0,2
2016-04-19 22:34:11.160000+00:00,55.716069,160.454883,10.45,0.47,-100.0,2
2016-04-20 00:30:22.140000+00:00,55.549048,160.55153,29.55,0.89,-100.0,2
2016-04-20 06:50:26.330000+00:00,56.18326,160.797233,12.36,1.54,-0.372,2
2016-04-20 08:07:24.880000+00:00,55.821826,160.38457,1.02,1.11,-0.91,2
2016-04-20 08:09:43.500000+00:00,55.824451,160.383122,0.64,1.13,-1.266,2
2016-04-20 08:10:23.340000+00:00,55.829,160.381104,0.67,0.95,-0.936,2
2016-04-20 08:14:03.600000+00:00,55.828837,160.396729,0.5,1.02,-0.715,2
2016-04-20 08:15:36.960000+00:00,55.829032,160.382113,0.31,1.34,-1.139,2
2016-04-20 08:22:31.750000+00:00,55.830257,160.383903,2.09,1.05,-0.856,2
2016-04-20 08:23:03.640000+00:00,55.822872,160.369906,3.67,0.92,-100.0,2
2016-04-20 08:24:14.230000+00:00,55.826029,160.378223,5.07,0.96,-0.802,2
2016-04-20 08:29:35.670000+00:00,55.835828,160.391195,6.94,0.89,-100.0,2
2016-04-20 08:31:01.870000+00:00,56.116447,160.468587,-1.33,0.95,-100.0,2
2016-04-20 08:38:08.170000+00:00,55.831795,160.37985,9.01,0.89,-100.0,2
2016-04-20 08:39:41.070000+00:00,55.837427,160.37985,9.19,0.89,-100.0,2
2016-04-20 08:42:19.770000+00:00,55.832377,160.385107,10.49,0.88,-100.0,2
2016-04-20 08:43:50.520000+00:00,55.835067,160.390039,10.94,0.52,-100.0,2
2016-04-20 08:44:53.130000+00:00,55.839518,160.373291,9.63,0.98,-100.0,2
2016-04-20 09:39:29.880000+00:00,55.823853,160.381722,-0.24,1.04,-100.0,2
2016-04-20 14:45:05.780000+00:00,56.15273,160.849137,24.24,1.68,-100.0,2
2016-04-20 21:04:05.380000+00:00,56.119845,160.455892,0.5,1.22,-100.0,2
2016-04-21 12:17:02.430000+00:00,55.736882,160.538216,13.43,0.8,-100.0,2
2016-04-21 15:24:05.710000+00:00,55.723201,160.457552,10.31,0.91,-0.279,2
2016-04-21 19:08:29.640000+00:00,55.71027,160.472412,8.16,0.52,-100.0,2
2016-04-21 19:39:23.100000+00:00,56.159778,160.891357,22.73,2.25,-0.254,2
2016-04-21 21:44:58.040000+00:00,56.070866,160.642204,5.41,1.21,-100.0,2
2016-04-22 06:02:17+00:00,55.65553,160.391602,12.5,0.98,-0.354,2
2016-04-22 19:20:03.040000+00:00,55.692281,160.431413,9.78,0.7,-0.418,2
2016-04-22 20:21:56.040000+00:00,56.170626,160.305941,50.91,1.38,-100.0,2
2016-04-22 21:28:11.260000+00:00,55.724504,160.391032,-2.15,1.58,-0.417,2
2016-04-22 23:12:16.440000+00:00,55.715186,160.460189,9.51,0.7,-100.0,2
2016-04-23 03:33:56.250000+00:00,56.069718,160.629232,4.72,1.45,-100.0,3
2016-04-23 03:48:42.100000+00:00,56.065674,160.626579,5.44,2.54,-1.092,3
2016-04-23 04:36:34.320000+00:00,56.074573,160.613346,16.89,1.72,-0.994,3
2016-04-23 04:45:01.540000+00:00,56.045699,160.624626,17.82,1.38,-100.0,3
2016-04-23 04:46:38.530000+00:00,56.067236,160.62832,14.14,2.17,-0.956,3
2016-04-23 05:13:09.990000+00:00,56.066394,160.627979,5.07,1.6,-0.788,3
2016-04-23 05:36:56.290000+00:00,56.060783,160.619059,-1.77,2.57,-1.073,3
2016-04-23 06:32:51.040000+00:00,56.066593,160.624772,7.94,1.34,-100.0,3
2016-04-23 06:51:58.290000+00:00,56.062781,160.630046,15.9,1.63,-0.925,3
2016-04-23 13:05:35.730000+00:00,55.803113,160.237679,21.85,1.26,-0.591,3
2016-04-23 13:07:04.810000+00:00,55.86733,160.026986,21.17,1.16,-100.0,3
2016-04-23 17:30:57.560000+00:00,55.715141,160.442448,14.37,0.76,-100.0,3
2016-04-23 23:08:27.520000+00:00,56.162354,160.836003,20.25,1.56,-0.262,3
2016-04-23 23:12:22.820000+00:00,55.729533,160.490039,0.36,0.71,-100.0,3
2016-04-24 05:43:40.030000+00:00,55.685645,160.431169,9.99,1.38,-0.207,3
2016-04-24 09:27:13.290000+00:00,55.709534,160.441683,11.13,0.72,-100.0,3
2016-04-24 13:11:51.930000+00:00,55.776957,160.517415,-1.99,2.47,-0.639,3
2016-04-24 18:01:03.120000+00:00,56.074955,160.618783,21.8,1.36,-100.0,3
2016-04-24 19:12:48.080000+00:00,56.1922,160.97653,24.15,1.49,-100.0,3
2016-04-25 01:28:01.710000+00:00,55.688477,160.437061,11.14,1.36,-0.25,3
2016-04-25 04:36:18.570000+00:00,55.697921,160.439762,10.31,0.66,-100.0,3
2016-04-25 05:11:02.130000+00:00,56.073226,160.632633,2.94,1.25,-100.0,3
2016-04-25 15:18:50.990000+00:00,56.0335,160.681787,30.49,1.56,-100.0,3
2016-04-25 21:18:13.920000+00:00,55.695496,160.379525,15.6,0.8,-100.0,3
2016-04-25 22:54:00.640000+00:00,55.763798,160.517269,0.84,0.91,-100.0,3
2016-04-26 12:27:39.280000+00:00,55.789762,160.869108,13.5,1.34,-100.0,3
2016-04-26 14:22:09.310000+00:00,55.697205,160.454053,12.63,0.84,-100.0,3
2016-04-26 15:27:17.240000+00:00,56.043746,160.625033,20.19,1.65,-100.0,3
2016-04-26 18:15:17.320000+00:00,55.721476,160.42832,15.8,1.83,-0.181,3
2016-04-26 18:29:11.200000+00:00,55.722152,160.467464,0.91,1.01,-100.0,3
2016-04-26 21:09:56.040000+00:00,55.70164,160.445996,12.49,0.63,-100.0,3
2016-04-27 04:09:25.440000+00:00,56.026453,160.821745,18.03,1.58,-100.0,3
2016-04-27 08:13:37.120000+00:00,56.16075,160.83208,19.64,1.75,-0.113,3
2016-04-27 22:51:49.960000+00:00,55.716093,160.445638,11.89,0.78,-100.0,3
2016-04-28 01:27:08.770000+00:00,55.538078,160.314925,30.8,1.68,-100.0,2
